caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,emergencyVoteDisclosureRate,0.680,0.604,0.773,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,emergencyPublicDisagreementRate,0.270,0.193,0.365,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,governmentEmergencyWinRate,0.425,0.338,0.512,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,meritsFollowUpRate,0.115,0.063,0.167,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,meritsInvalidationRate,0.272,0.240,0.308,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,legitimacy,0.775,0.771,0.779,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,constitutionalConflict,0.215,0.210,0.219,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,democraticResponsiveness,0.489,0.481,0.496,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,legislativeResponseCredibility,0.623,0.621,0.626,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,caseSelectionAccess,0.548,0.546,0.550,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,governmentRepeatPlayerAdvantage,0.352,0.348,0.357,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,implementationCapacity,0.621,0.620,0.621,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,democraticConstitutionalism,0.705,0.702,0.708,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,vetoRelocationRisk,0.489,0.487,0.490,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,legalTransplantFeasibility,0.702,0.701,0.702,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,politicalCultureSensitivity,0.660,0.659,0.661,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,complianceRate,0.811,0.784,0.837,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,publicTrust,0.137,0.119,0.155,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,directCourtCost,0.415,0.414,0.415,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,upstreamScreeningCost,0.397,0.394,0.399,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,capacityStrainCost,0.353,0.350,0.355,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,institutionalBudgetCost,0.418,0.417,0.419,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,institutionalDelayCost,0.463,0.461,0.464,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,implementationComplexity,0.524,0.523,0.525,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,criminal_procedure,totalInstitutionalCost,0.426,0.425,0.427,954,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,reviewRate,1.000,1.000,1.000,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,intakeAcceptanceRate,0.884,0.868,0.901,1025,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,legalStability,0.941,0.937,0.945,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,rightsProtection,0.790,0.784,0.795,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,shadowDocketAbuse,0.044,0.037,0.051,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,emergencyReliefRate,0.570,0.492,0.659,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,emergencyReasonGivingRate,0.733,0.655,0.803,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,emergencyVoteDisclosureRate,0.770,0.693,0.844,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,emergencyPublicDisagreementRate,0.289,0.232,0.355,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,governmentEmergencyWinRate,0.570,0.492,0.659,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,meritsFollowUpRate,0.489,0.421,0.569,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,meritsInvalidationRate,0.323,0.295,0.349,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,legitimacy,0.765,0.761,0.769,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,constitutionalConflict,0.240,0.235,0.244,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,democraticResponsiveness,0.474,0.466,0.482,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,legislativeResponseCredibility,0.628,0.625,0.630,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,caseSelectionAccess,0.554,0.551,0.557,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,governmentRepeatPlayerAdvantage,0.347,0.342,0.352,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,implementationCapacity,0.615,0.615,0.616,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,democraticConstitutionalism,0.696,0.693,0.699,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,vetoRelocationRisk,0.501,0.499,0.503,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,legalTransplantFeasibility,0.701,0.701,0.701,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,politicalCultureSensitivity,0.670,0.669,0.671,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,complianceRate,0.800,0.771,0.828,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,publicTrust,0.134,0.121,0.148,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,directCourtCost,0.416,0.416,0.417,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,upstreamScreeningCost,0.438,0.436,0.440,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,capacityStrainCost,0.358,0.355,0.360,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,institutionalBudgetCost,0.429,0.428,0.430,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,institutionalDelayCost,0.482,0.480,0.483,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,implementationComplexity,0.532,0.531,0.532,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,election_law,totalInstitutionalCost,0.440,0.439,0.441,906,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,reviewRate,1.000,1.000,1.000,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,intakeAcceptanceRate,0.728,0.713,0.743,1298,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,legalStability,0.953,0.949,0.956,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,rightsProtection,0.796,0.791,0.802,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,shadowDocketAbuse,0.121,0.112,0.129,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,emergencyReliefRate,0.162,0.128,0.203,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,emergencyReasonGivingRate,0.771,0.739,0.802,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,emergencyVoteDisclosureRate,0.747,0.690,0.792,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,emergencyPublicDisagreementRate,0.240,0.188,0.288,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,governmentEmergencyWinRate,0.162,0.128,0.203,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,meritsFollowUpRate,0.399,0.361,0.445,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,meritsInvalidationRate,0.087,0.068,0.107,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,legitimacy,0.775,0.772,0.780,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,constitutionalConflict,0.226,0.223,0.229,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,democraticResponsiveness,0.497,0.491,0.505,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,legislativeResponseCredibility,0.613,0.611,0.615,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,caseSelectionAccess,0.525,0.522,0.529,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,governmentRepeatPlayerAdvantage,0.389,0.384,0.395,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,implementationCapacity,0.618,0.617,0.618,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,democraticConstitutionalism,0.702,0.699,0.705,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,vetoRelocationRisk,0.513,0.510,0.515,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,legalTransplantFeasibility,0.701,0.701,0.701,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,politicalCultureSensitivity,0.660,0.659,0.661,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,complianceRate,0.806,0.785,0.829,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,publicTrust,0.154,0.137,0.173,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,directCourtCost,0.416,0.416,0.417,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,upstreamScreeningCost,0.407,0.405,0.410,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,capacityStrainCost,0.377,0.374,0.380,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,institutionalBudgetCost,0.422,0.421,0.423,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,institutionalDelayCost,0.444,0.442,0.447,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,implementationComplexity,0.533,0.532,0.534,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,emergency_powers,totalInstitutionalCost,0.432,0.430,0.433,945,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,reviewRate,1.000,1.000,1.000,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,intakeAcceptanceRate,0.911,0.897,0.925,952,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,legalStability,0.935,0.931,0.939,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,rightsProtection,0.800,0.795,0.806,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,shadowDocketAbuse,0.048,0.040,0.055,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,emergencyReliefRate,0.706,0.630,0.783,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,emergencyReasonGivingRate,0.752,0.681,0.823,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,emergencyVoteDisclosureRate,0.761,0.684,0.828,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,emergencyPublicDisagreementRate,0.266,0.185,0.361,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,governmentEmergencyWinRate,0.722,0.619,0.824,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,meritsFollowUpRate,0.321,0.242,0.406,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,meritsInvalidationRate,0.526,0.494,0.559,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,legitimacy,0.770,0.766,0.774,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,constitutionalConflict,0.237,0.231,0.242,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,democraticResponsiveness,0.469,0.460,0.477,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,legislativeResponseCredibility,0.641,0.638,0.643,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,caseSelectionAccess,0.572,0.569,0.575,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,governmentRepeatPlayerAdvantage,0.319,0.312,0.326,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,implementationCapacity,0.619,0.618,0.620,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,democraticConstitutionalism,0.702,0.699,0.705,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,vetoRelocationRisk,0.479,0.478,0.482,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,legalTransplantFeasibility,0.702,0.702,0.702,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,politicalCultureSensitivity,0.661,0.659,0.662,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,complianceRate,0.825,0.803,0.849,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,publicTrust,0.138,0.124,0.153,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,directCourtCost,0.414,0.413,0.415,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,upstreamScreeningCost,0.394,0.391,0.397,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,capacityStrainCost,0.351,0.349,0.354,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,institutionalBudgetCost,0.417,0.417,0.418,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,institutionalDelayCost,0.459,0.457,0.462,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,implementationComplexity,0.522,0.521,0.523,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,equality,totalInstitutionalCost,0.424,0.423,0.425,867,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,reviewRate,1.000,1.000,1.000,904,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,intakeAcceptanceRate,0.886,0.872,0.903,1020,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,legalStability,0.986,0.983,0.988,904,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,rightsProtection,0.848,0.843,0.853,904,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,shadowDocketAbuse,0.043,0.036,0.050,904,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,emergencyReliefRate,0.051,0.023,0.089,904,cluster-bootstrap-runs-200-95
low-legislative-conflict,Low legislative conflict,Lower legislature-court conflict pressure.,rights-impact-statement-review,Rights-impact statements before review,doctrine,federalism,emergencyReasonGivingRate,0.780,0.691,0.860,904,cluster-bootstrap-runs-200-95
