caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,3,meanRightsSensitivity,0.731,0.634,0.829,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,3,meanInstitutionalism,0.767,0.675,0.860,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,3,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,3,estimatedReplacementEvents,5.506,3.688,7.323,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,courtSize,12.000,9.211,14.789,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,medianIdeology,-0.007,-0.226,0.212,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,ideologicalSpread,0.896,0.678,1.114,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanPartisanAttachment,0.534,0.424,0.643,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanRightsSensitivity,0.732,0.635,0.829,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,meanInstitutionalism,0.768,0.675,0.860,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,strict-recusal-court,Strict recusal with substitute justices,period,4,estimatedReplacementEvents,5.506,3.688,7.323,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,medianIdeology,0.032,-0.187,0.251,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,ideologicalSpread,1.415,1.216,1.615,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanPartisanAttachment,0.594,0.486,0.701,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanRightsSensitivity,0.729,0.631,0.826,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,meanInstitutionalism,0.797,0.709,0.885,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,medianIdeology,0.042,-0.177,0.261,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,ideologicalSpread,1.374,1.171,1.578,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanPartisanAttachment,0.596,0.489,0.704,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanRightsSensitivity,0.732,0.635,0.829,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,meanInstitutionalism,0.801,0.713,0.888,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,2,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,medianIdeology,0.029,-0.190,0.248,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,ideologicalSpread,1.396,1.195,1.598,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanPartisanAttachment,0.592,0.484,0.699,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanRightsSensitivity,0.730,0.632,0.827,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,meanInstitutionalism,0.796,0.708,0.884,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,3,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,medianIdeology,0.035,-0.184,0.254,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,ideologicalSpread,1.392,1.191,1.594,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanPartisanAttachment,0.592,0.484,0.700,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanRightsSensitivity,0.730,0.632,0.827,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,meanInstitutionalism,0.799,0.711,0.887,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,replacementPressure,0.362,0.257,0.467,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,period,4,estimatedReplacementEvents,3.258,1.739,4.777,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,medianIdeology,0.001,-0.218,0.220,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,ideologicalSpread,0.615,0.413,0.818,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanPartisanAttachment,0.503,0.394,0.613,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanRightsSensitivity,0.738,0.641,0.834,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,meanInstitutionalism,0.749,0.654,0.844,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,medianIdeology,-0.014,-0.233,0.205,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,ideologicalSpread,0.685,0.477,0.892,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanPartisanAttachment,0.503,0.393,0.612,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanRightsSensitivity,0.734,0.637,0.831,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,meanInstitutionalism,0.750,0.655,0.845,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,replacementPressure,0.459,0.350,0.568,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,2,estimatedReplacementEvents,6.882,4.965,8.799,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,3,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,3,medianIdeology,-0.015,-0.234,0.204,80,conservative-bounded-normal-95
baseline,Baseline,Baseline assumptions for sensitivity comparison.,panel-en-banc-review,Panel review with en banc safety valve,period,3,ideologicalSpread,0.706,0.496,0.915,80,conservative-bounded-normal-95
